ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
4/25/2021,6921,4.63000011444092,4.63000011444092,0,0,0,4.6100001335144,0,0,0,329,826,2909,,1810,702,69
4/26/2021,10878,7.28000020980835,7.28000020980835,0,0.389999985694885,0.059999998658895,6.80999994277954,0,7,3,449,738,3320,,1810,975,64
4/27/2021,11705,7.82999992370605,7.82999992370605,0,0.740000009536743,0.259999990463257,6.80999994277954,0,12,10,465,557,3577,,1810,1186,62
4/28/2021,7926,5.28000020980835,5.28000020980835,0,0.129999995231628,0.560000002384186,4.57999992370605,0,5,32,320,578,3116,,1810,876,63
4/29/2021,6770,4.53000020980835,4.53000020980835,0,0.03999999910593,0.560000002384186,3.91000008583069,0,3,32,280,553,2932,,1810,732,62
4/30/2021,9539,6.38000011444092,6.38000011444092,0,0.910000026226044,2.14000010490417,3.3199999332428,0,20,80,257,721,3296,,1810,1034,60
5/1/2021,7130,4.76999998092651,4.76999998092651,0,0.200000002980232,0.25,4.30999994277954,0,3,7,319,653,3026,,1810,770,61
5/2/2021,8057,5.3899998664856,5.3899998664856,0,0.540000021457672,0.140000000596046,4.69999980926514,0,9,4,361,485,3247,,1810,932,61
5/3/2021,8964,6,6,0,0.439999997615814,0.239999994635582,5.30000019073486,0,8,10,350,408,3164,,1810,860,61
5/4/2021,7641,5.1399998664856,5.1399998664856,0,0,0,5.11999988555908,0,0,0,341,258,2989,,1810,741,63
5/5/2021,7113,4.78000020980835,4.78000020980835,0,0,0.230000004172325,4.53999996185303,0,0,14,302,931,2871,,1810,687,62
5/6/2021,10717,7.17000007629395,7.17000007629395,0,0.660000026226044,0.389999985694885,6.09999990463257,0,12,17,420,289,3388,,1810,1042,61
5/7/2021,4386,2.94000005722046,2.94000005722046,0,0,0,2.92000007629395,0,0,0,242,869,2715,,1810,533,62
5/8/2021,6326,4.23000001907349,4.23000001907349,0,0,0.170000001788139,4.05000019073486,0,0,6,270,422,2724,,1810,558,62
