SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
10/19/2021 12:00:00 AM,1,563,597
10/20/2021 12:00:00 AM,1,591,653
10/21/2021 12:00:00 AM,1,499,516
10/22/2021 12:00:00 AM,1,599,619
10/23/2021 12:00:00 AM,1,636,664
10/24/2021 12:00:00 AM,1,663,684
10/25/2021 12:00:00 AM,1,653,717
10/26/2021 12:00:00 AM,2,855,918
10/27/2021 12:00:00 AM,1,626,646
10/28/2021 12:00:00 AM,1,551,570
10/29/2021 12:00:00 AM,1,605,631
10/30/2021 12:00:00 AM,1,550,578
