ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
5/24/2021,3007,2.41000008583069,2.41000008583069,0,1.70000004768372,0.300000011920929,0.409999996423721,0,28,27,40,1345,2745,,2105,482,75
5/25/2021,7743,6.21999979019165,6.21999979019165,0,1.97000002861023,0.589999973773956,3.65000009536743,0,28,20,197,537,3464,,2105,865,70
5/26/2021,11228,9,9,0,3.59999990463257,0.159999996423721,5.21000003814697,0,43,5,232,469,3656,,2105,1076,71
5/27/2021,10240,8.03999996185303,8.03999996185303,0,2.57999992370605,0.8299999833107,4.63000011444092,0,33,51,229,368,3904,,2105,1298,69
5/28/2021,6963,5.57999992370605,5.57999992370605,0,0.910000026226044,0.699999988079071,3.96000003814697,0,12,19,204,584,3293,,2105,747,67
5/29/2021,7961,6.38000011444092,6.38000011444092,0,1.63999998569489,0.620000004768372,4.1100001335144,0,21,40,181,547,3558,,2105,1010,68
5/30/2021,5843,4.69000005722046,4.69000005722046,0,2.59999990463257,0.9200000166893,1.16999995708466,0,34,55,137,829,3501,,2105,986,72
5/31/2021,6451,5.17000007629395,5.17000007629395,0,1.99000000953674,0.469999998807907,2.70000004768372,0,26,16,162,825,3475,,2105,847,73
6/1/2021,6705,5.23000001907349,5.23000001907349,0,0.519999980926514,0.100000001490116,4.6100001335144,0,7,4,212,663,3339,,2105,753,71
6/2/2021,6551,5.25,5.25,0,0,0,5.23999977111816,0,0,0,221,697,3216,,2105,644,69
6/3/2021,6424,5.05000019073486,5.05000019073486,0,0.980000019073486,0.400000005960464,3.6800000667572,0,23,28,184,795,3513,,2105,945,69
6/4/2021,4356,3.49000000953674,3.49000000953674,0,0.620000004768372,0.959999978542328,1.9099999666214,0,9,38,133,642,3132,,2105,665,71
6/5/2021,6824,5.5,5.5,0,1.16999995708466,0.360000014305115,3.97000002861023,0,17,12,175,734,3455,,2105,833,72
6/6/2021,598,0.479999989271164,0.479999989271164,0,0.209999993443489,0.059999998658895,0.219999998807907,0,5,6,15,1016,2277,,2105,128,75
