SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
1/28/2021 12:00:00 AM,1,326,355
2/4/2021 12:00:00 AM,1,76,80
2/5/2021 12:00:00 AM,1,263,271
2/6/2021 12:00:00 AM,1,213,225
2/8/2021 12:00:00 AM,2,566,622
2/9/2021 12:00:00 AM,1,360,373
2/10/2021 12:00:00 AM,1,221,237
