SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
4/4/2021 12:00:00 AM,1,450,487
4/5/2021 12:00:00 AM,1,411,435
4/6/2021 12:00:00 AM,1,410,443
4/7/2021 12:00:00 AM,1,387,410
4/8/2021 12:00:00 AM,2,526,576
4/9/2021 12:00:00 AM,2,578,665
4/10/2021 12:00:00 AM,1,360,376
4/11/2021 12:00:00 AM,1,294,320
4/12/2021 12:00:00 AM,1,449,480
4/13/2021 12:00:00 AM,2,700,752
4/15/2021 12:00:00 AM,1,637,717
4/17/2021 12:00:00 AM,1,432,456
4/18/2021 12:00:00 AM,1,402,422
