ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
9/8/2021,564,579,0,0,0,11.2700004577637,0,0
9/9/2021,715,321,6,2,0,5.78000020980835,0.100000001490116,0.070000000298023
9/10/2021,494,404,19,0,0,6.6100001335144,0.519999980926514,0
9/11/2021,559,463,0,0,0,6.94999980926514,0,0
9/12/2021,561,368,20,1,0,5.09000015258789,0.620000004768372,0.009999999776483
9/13/2021,596,470,14,19,0,8.21000003814697,0.469999998807907,1.38999998569489
9/14/2021,539,594,0,0,0,11.0900001525879,0,0
9/15/2021,517,170,0,0,0,2.44000005722046,0,0
9/16/2021,647,269,9,0,0,4.40999984741211,0.25,0
9/17/2021,536,562,35,1,0,9.47000026702881,0.479999989271164,0.03999999910593
9/18/2021,627,232,0,0,0,2.48000001907349,0,0
9/19/2021,560,557,5,5,0,8.8100004196167,0.159999996423721,0.409999996423721
9/20/2021,618,350,0,0,0,5.11999988555908,0,0
9/21/2021,804,283,8,5,0,3.76999998092651,0.430000007152557,0.360000014305115
9/22/2021,567,217,0,0,0,2.66000008583069,0,0
