SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
4/23/2021 12:00:00 AM,1,468,487
4/27/2021 12:00:00 AM,3,587,615
4/28/2021 12:00:00 AM,2,619,679
4/29/2021 12:00:00 AM,1,489,534
4/30/2021 12:00:00 AM,1,109,119
5/3/2021 12:00:00 AM,1,493,498
5/4/2021 12:00:00 AM,2,624,665
5/5/2021 12:00:00 AM,1,282,289
