SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
2/13/2021 12:00:00 AM,1,514,530
2/14/2021 12:00:00 AM,2,492,544
2/15/2021 12:00:00 AM,1,460,479
2/16/2021 12:00:00 AM,1,421,466
2/17/2021 12:00:00 AM,1,460,478
2/19/2021 12:00:00 AM,1,492,512
2/20/2021 12:00:00 AM,1,480,480
2/24/2021 12:00:00 AM,1,73,80
2/25/2021 12:00:00 AM,1,469,489
2/26/2021 12:00:00 AM,1,480,498
