SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
10/26/2021 12:00:00 AM,1,452,480
10/27/2021 12:00:00 AM,1,393,423
10/28/2021 12:00:00 AM,1,339,355
10/29/2021 12:00:00 AM,1,508,539
10/30/2021 12:00:00 AM,1,387,409
10/31/2021 12:00:00 AM,1,340,376
11/1/2021 12:00:00 AM,2,806,852
11/2/2021 12:00:00 AM,1,538,564
11/3/2021 12:00:00 AM,2,458,493
11/4/2021 12:00:00 AM,1,480,519
11/5/2021 12:00:00 AM,1,302,308
11/6/2021 12:00:00 AM,1,519,540
