ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
1/11/2021,1354,11,0,0,0,0.070000000298023,0,0
1/12/2021,948,203,0,0,0,2.94000005722046,0,0
1/13/2021,915,112,0,0,0,0.930000007152557,0,0
1/14/2021,811,107,0,0,0,1.12000000476837,0,0
1/15/2021,544,373,88,39,0,5.76000022888184,0.899999976158142,0.610000014305115
1/16/2021,692,166,24,24,0,2.55999994277954,1.10000002384186,1.35000002384186
1/17/2021,824,44,0,0,0,0.5,0,0
1/18/2021,377,313,31,51,0,4.67000007629395,1.02999997138977,3.71000003814697
1/19/2021,1013,173,0,0,0,2.51999998092651,0,0
1/20/2021,740,146,0,0,0,2.39000010490417,0,0
1/21/2021,586,246,15,56,0,4.11999988555908,0.509999990463257,6.05999994277954
1/22/2021,398,104,0,0,0,0.910000026226044,0,0
1/23/2021,693,121,0,0,0,1.52999997138977,0,0
1/24/2021,1013,134,0,0,0,1.13999998569489,0,0
1/25/2021,953,241,7,8,0,3.76999998092651,0.070000000298023,0.689999997615814
