Time,Value
5/29/2021 12:00:00 AM,53
5/29/2021 12:15:00 AM,50
5/29/2021 12:30:00 AM,50
5/29/2021 12:45:00 AM,52
5/29/2021 1:00:00 AM,57
5/29/2021 1:15:00 AM,55
5/29/2021 1:30:00 AM,51
5/29/2021 1:45:00 AM,50
5/29/2021 2:00:00 AM,50
5/29/2021 2:15:00 AM,56
5/29/2021 2:30:00 AM,59
5/29/2021 2:45:00 AM,58
5/29/2021 3:00:00 AM,57
5/29/2021 3:15:00 AM,54
5/29/2021 3:30:00 AM,53
5/29/2021 3:45:00 AM,53
5/29/2021 4:00:00 AM,52
5/29/2021 4:15:00 AM,53
5/29/2021 4:30:00 AM,53
5/29/2021 4:45:00 AM,55
5/29/2021 5:00:00 AM,57
5/29/2021 5:15:00 AM,59
5/29/2021 5:30:00 AM,62
5/29/2021 5:45:00 AM,55
5/29/2021 6:00:00 AM,52
5/29/2021 6:15:00 AM,53
5/29/2021 6:30:00 AM,53
5/29/2021 6:45:00 AM,55
5/29/2021 7:00:00 AM,57
5/29/2021 7:15:00 AM,55
5/29/2021 7:30:00 AM,55
5/29/2021 7:45:00 AM,56
5/29/2021 8:00:00 AM,56
5/29/2021 8:15:00 AM,67
5/29/2021 8:30:00 AM,74
5/29/2021 8:45:00 AM,72
5/29/2021 9:00:00 AM,68
5/29/2021 9:15:00 AM,74
5/29/2021 9:30:00 AM,82
5/29/2021 9:45:00 AM,70
5/29/2021 10:00:00 AM,69
5/29/2021 10:15:00 AM,65
5/29/2021 10:30:00 AM,67
5/29/2021 10:45:00 AM,69
5/29/2021 11:00:00 AM,96
5/29/2021 11:15:00 AM,91
5/29/2021 11:30:00 AM,85
5/29/2021 11:45:00 AM,70
5/29/2021 12:00:00 PM,75
5/29/2021 12:15:00 PM,71
5/29/2021 12:30:00 PM,78
5/29/2021 12:45:00 PM,69
5/29/2021 1:00:00 PM,72
5/29/2021 1:15:00 PM,69
5/29/2021 1:30:00 PM,72
5/29/2021 1:45:00 PM,66
5/29/2021 2:00:00 PM,68
5/29/2021 2:15:00 PM,77
5/29/2021 2:30:00 PM,74
5/29/2021 2:45:00 PM,66
5/29/2021 3:00:00 PM,73
5/29/2021 3:15:00 PM,75
5/29/2021 3:30:00 PM,69
5/29/2021 3:45:00 PM,74
5/29/2021 4:00:00 PM,68
5/29/2021 4:15:00 PM,75
5/29/2021 4:30:00 PM,78
5/29/2021 4:45:00 PM,81
5/29/2021 5:00:00 PM,74
5/29/2021 5:15:00 PM,72
5/29/2021 5:30:00 PM,72
5/29/2021 5:45:00 PM,78
5/29/2021 6:00:00 PM,74
5/29/2021 6:15:00 PM,80
5/29/2021 6:30:00 PM,78
5/29/2021 6:45:00 PM,81
5/29/2021 7:00:00 PM,75
5/29/2021 7:15:00 PM,72
5/29/2021 7:30:00 PM,80
5/29/2021 7:45:00 PM,72
5/29/2021 8:00:00 PM,75
5/29/2021 8:15:00 PM,76
5/29/2021 8:30:00 PM,85
5/29/2021 8:45:00 PM,92
5/29/2021 9:00:00 PM,86
5/29/2021 9:15:00 PM,77
5/29/2021 9:30:00 PM,80
5/29/2021 9:45:00 PM,85
5/29/2021 10:00:00 PM,84
5/29/2021 10:15:00 PM,88
5/29/2021 10:30:00 PM,91
5/29/2021 10:45:00 PM,90
5/29/2021 11:00:00 PM,81
5/29/2021 11:15:00 PM,92
5/29/2021 11:30:00 PM,97
5/29/2021 11:45:00 PM,79
5/30/2021 12:00:00 AM,76
5/30/2021 12:15:00 AM,73
5/30/2021 12:30:00 AM,71
5/30/2021 12:45:00 AM,70
5/30/2021 1:00:00 AM,83
5/30/2021 1:15:00 AM,69
5/30/2021 1:30:00 AM,64
5/30/2021 1:45:00 AM,71
5/30/2021 2:00:00 AM,64
5/30/2021 2:15:00 AM,62
5/30/2021 2:30:00 AM,59
5/30/2021 2:45:00 AM,56
5/30/2021 3:00:00 AM,54
5/30/2021 3:15:00 AM,56
5/30/2021 3:30:00 AM,56
5/30/2021 3:45:00 AM,56
5/30/2021 4:00:00 AM,62
5/30/2021 4:15:00 AM,61
5/30/2021 4:30:00 AM,57
5/30/2021 4:45:00 AM,55
5/30/2021 5:00:00 AM,54
5/30/2021 5:15:00 AM,53
5/30/2021 5:30:00 AM,54
5/30/2021 5:45:00 AM,64
5/30/2021 6:15:00 AM,58
5/30/2021 6:30:00 AM,55
5/30/2021 6:45:00 AM,54
5/30/2021 7:00:00 AM,54
5/30/2021 7:15:00 AM,55
5/30/2021 7:30:00 AM,57
5/30/2021 7:45:00 AM,61
5/30/2021 8:00:00 AM,56
5/30/2021 8:15:00 AM,57
5/30/2021 8:30:00 AM,56
5/30/2021 8:45:00 AM,57
5/30/2021 9:00:00 AM,62
5/30/2021 9:15:00 AM,71
5/30/2021 9:30:00 AM,88
5/30/2021 9:45:00 AM,87
5/30/2021 10:00:00 AM,80
5/30/2021 10:15:00 AM,71
5/30/2021 10:30:00 AM,70
5/30/2021 10:45:00 AM,87
5/30/2021 11:00:00 AM,74
5/30/2021 11:15:00 AM,86
5/30/2021 11:30:00 AM,85
5/30/2021 11:45:00 AM,92
5/30/2021 12:00:00 PM,90
5/30/2021 12:15:00 PM,93
5/30/2021 12:30:00 PM,82
5/30/2021 12:45:00 PM,75
5/30/2021 1:00:00 PM,76
5/30/2021 1:15:00 PM,71
5/30/2021 1:30:00 PM,71
5/30/2021 1:45:00 PM,74
5/30/2021 2:00:00 PM,76
5/30/2021 2:15:00 PM,74
5/30/2021 2:30:00 PM,69
5/30/2021 2:45:00 PM,76
5/30/2021 3:00:00 PM,71
5/30/2021 3:15:00 PM,77
5/30/2021 3:30:00 PM,74
5/30/2021 3:45:00 PM,76
5/30/2021 4:00:00 PM,81
5/30/2021 4:15:00 PM,94
5/30/2021 4:30:00 PM,83
5/30/2021 4:45:00 PM,85
5/30/2021 5:00:00 PM,80
5/30/2021 5:15:00 PM,88
5/30/2021 5:30:00 PM,86
5/30/2021 5:45:00 PM,81
5/30/2021 6:00:00 PM,93
5/30/2021 6:15:00 PM,89
5/30/2021 6:30:00 PM,88
5/30/2021 6:45:00 PM,85
5/30/2021 7:00:00 PM,84
5/30/2021 7:15:00 PM,83
5/30/2021 7:30:00 PM,80
5/30/2021 7:45:00 PM,80
5/30/2021 8:00:00 PM,90
5/30/2021 8:15:00 PM,99
5/30/2021 8:30:00 PM,88
5/30/2021 8:45:00 PM,80
5/30/2021 9:00:00 PM,86
5/30/2021 9:15:00 PM,89
5/30/2021 9:30:00 PM,90
5/30/2021 9:45:00 PM,87
5/30/2021 10:00:00 PM,88
5/30/2021 10:15:00 PM,90
5/30/2021 10:30:00 PM,85
5/30/2021 10:45:00 PM,86
5/30/2021 11:00:00 PM,84
5/30/2021 11:15:00 PM,79
5/30/2021 11:30:00 PM,78
5/30/2021 11:45:00 PM,76
5/31/2021 12:00:00 AM,73
5/31/2021 12:15:00 AM,80
5/31/2021 12:30:00 AM,91
5/31/2021 1:00:00 AM,73
5/31/2021 1:15:00 AM,67
5/31/2021 1:30:00 AM,64
5/31/2021 1:45:00 AM,63
5/31/2021 2:00:00 AM,61
5/31/2021 2:15:00 AM,72
5/31/2021 2:30:00 AM,76
5/31/2021 2:45:00 AM,65
5/31/2021 3:00:00 AM,61
5/31/2021 3:15:00 AM,58
5/31/2021 3:30:00 AM,55
5/31/2021 3:45:00 AM,59
5/31/2021 4:00:00 AM,60
5/31/2021 4:15:00 AM,58
5/31/2021 4:30:00 AM,57
5/31/2021 4:45:00 AM,55
5/31/2021 5:00:00 AM,52
5/31/2021 5:15:00 AM,52
5/31/2021 5:30:00 AM,53
5/31/2021 5:45:00 AM,55
5/31/2021 6:00:00 AM,53
5/31/2021 6:15:00 AM,54
5/31/2021 6:30:00 AM,56
5/31/2021 6:45:00 AM,59
5/31/2021 7:00:00 AM,55
5/31/2021 7:15:00 AM,52
5/31/2021 7:30:00 AM,53
5/31/2021 7:45:00 AM,51
5/31/2021 8:00:00 AM,54
5/31/2021 8:15:00 AM,59
5/31/2021 8:30:00 AM,64
5/31/2021 8:45:00 AM,70
5/31/2021 9:00:00 AM,70
5/31/2021 9:15:00 AM,61
5/31/2021 9:30:00 AM,71
5/31/2021 9:45:00 AM,71
5/31/2021 10:00:00 AM,75
5/31/2021 10:15:00 AM,79
5/31/2021 10:30:00 AM,83
5/31/2021 10:45:00 AM,85
5/31/2021 11:00:00 AM,94
5/31/2021 11:15:00 AM,77
5/31/2021 11:30:00 AM,73
5/31/2021 11:45:00 AM,89
5/31/2021 12:00:00 PM,83
5/31/2021 12:15:00 PM,72
5/31/2021 12:30:00 PM,71
5/31/2021 12:45:00 PM,77
5/31/2021 1:00:00 PM,81
5/31/2021 1:15:00 PM,86
5/31/2021 1:30:00 PM,82
5/31/2021 1:45:00 PM,88
5/31/2021 2:00:00 PM,91
5/31/2021 2:15:00 PM,85
5/31/2021 2:30:00 PM,94
5/31/2021 2:45:00 PM,84
5/31/2021 3:00:00 PM,87
5/31/2021 3:15:00 PM,83
5/31/2021 3:30:00 PM,92
5/31/2021 3:45:00 PM,81
5/31/2021 4:00:00 PM,94
5/31/2021 4:15:00 PM,93
5/31/2021 4:30:00 PM,85
5/31/2021 4:45:00 PM,89
5/31/2021 5:00:00 PM,75
5/31/2021 5:15:00 PM,74
5/31/2021 5:30:00 PM,95
5/31/2021 5:45:00 PM,77
5/31/2021 6:00:00 PM,78
5/31/2021 6:15:00 PM,75
5/31/2021 6:30:00 PM,88
5/31/2021 6:45:00 PM,78
5/31/2021 7:00:00 PM,78
