ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
5/29/2021,492,412,19,11,0,8.06999969482422,0.600000023841858,0.860000014305115
5/30/2021,593,435,4,6,0,9.06999969482422,0.159999996423721,0.449999988079071
5/31/2021,630,306,19,18,0,5.34999990463257,0.72000002861023,1.20000004768372
6/1/2021,702,274,23,8,0,4.46999979019165,0.600000023841858,0.509999990463257
6/2/2021,562,515,15,24,0,9.71000003814697,0.180000007152557,0.560000002384186
6/3/2021,638,341,67,52,0,5.96999979019165,0.97000002861023,1.02999997138977
6/4/2021,379,522,27,1,0,9.94999980926514,0.870000004768372,0.03999999910593
6/5/2021,612,301,137,38,0,5.40999984741211,2.77999997138977,2.00999999046326
6/6/2021,664,397,0,0,0,7.30999994277954,0,0
6/7/2021,651,346,28,2,0,6.19999980926514,0.649999976158142,0.059999998658895
6/8/2021,640,317,27,48,0,4.46000003814697,1.04999995231628,2.91000008583069
6/9/2021,581,431,0,0,0,7.73999977111816,0,0
6/10/2021,621,415,18,49,0,7.28000020980835,0.629999995231628,3.59999990463257
6/11/2021,719,327,16,12,0,5.71000003814697,0.810000002384186,0.910000026226044
6/12/2021,963,439,32,6,0,8.60000038146973,0.740000009536743,0.280000001192093
