ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
3/1/2021,1193,247,0,0,0,4.01999998092651,0,0
3/2/2021,620,342,0,0,0,4.63000011444092,0,0
3/3/2021,819,271,0,0,0,3.99000000953674,0,0
3/4/2021,591,203,0,0,0,3.14000010490417,0,0
3/5/2021,904,184,0,0,0,3.07999992370605,0,0
3/6/2021,786,231,0,0,0,4.13000011444092,0,0
3/7/2021,616,317,25,5,0,4.80999994277954,1.27999997138977,0.360000014305115
3/8/2021,674,292,46,15,0,3.00999999046326,0.759999990463257,0.649999976158142
3/9/2021,617,271,31,13,0,3.70000004768372,1.24000000953674,0.72000002861023
3/10/2021,784,217,0,0,0,3.58999991416931,0,0
3/11/2021,670,239,26,19,0,3.44000005722046,0.97000002861023,1.25999999046326
3/12/2021,659,322,0,0,0,4.48999977111816,0,0
3/13/2021,821,364,46,26,0,5.69999980926514,1.92999994754791,1.9099999666214
3/14/2021,553,394,10,3,0,6.40999984741211,0.389999985694885,0.180000007152557
3/15/2021,852,271,0,0,0,3.82999992370605,0,0
