ActivityDay,Calories
9/21/2021,3651
9/22/2021,4100
9/23/2021,2853
9/24/2021,3701
9/25/2021,3616
9/26/2021,3727
9/27/2021,3052
9/28/2021,4176
9/29/2021,3391
9/30/2021,2979
10/1/2021,3366
10/2/2021,2958
10/3/2021,4102
10/4/2021,2711
