ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
8/30/2021,4034,2.75999999046326,2.75999999046326,0,0,0,2.39000010490417,0,0,0,170,1270,1760,,1355,231,59
8/31/2021,6187,4.28000020980835,4.28000020980835,0,0.219999998807907,0.03999999910593,4.01999998092651,0,20,6,202,777,2084,,1355,503,55
9/1/2021,894,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,69,666,1513,,1355,79,55
9/2/2021,1311,0.910000026226044,0.910000026226044,0,0,0,0.899999976158142,0,0,0,100,827,1563,,1355,112,54
9/3/2021,3524,2.42000007629395,2.42000007629395,0,0.319999992847443,0.159999996423721,1.94000005722046,0,7,21,262,549,2167,,1355,556,54
9/4/2021,7642,5.28000020980835,5.28000020980835,0,0.280000001192093,0.810000002384186,4.17999982833862,0,9,23,252,791,2127,,1355,515,56
9/5/2021,3357,2.29999995231628,2.29999995231628,0,0,0.059999998658895,2.24000000953674,0,0,14,162,795,1815,,1355,285,58
9/6/2021,2357,1.62999999523163,1.62999999523163,0,0,0,1.62999999523163,0,0,0,136,1004,1632,,1355,151,60
9/7/2021,5188,3.57999992370605,3.57999992370605,0,0,0,3.5699999332428,0,0,0,219,750,1944,,1355,348,58
9/8/2021,4045,2.76999998092651,2.76999998092651,0,0,0,2.75999999046326,0,0,0,169,814,1730,,1355,229,58
9/9/2021,4433,3.11999988555908,3.11999988555908,0,0.230000004172325,0.239999994635582,2.65000009536743,0,8,11,143,824,1843,,1355,335,58
9/10/2021,3582,2.46000003814697,2.46000003814697,0,0,0,2.45000004768372,0,0,0,195,350,1911,,1355,333,58
9/11/2021,3758,2.5,2.5,0,0,0,2.49000000953674,0,0,0,176,932,1757,,1355,235,60
9/12/2021,2796,1.94000005722046,1.94000005722046,0,0,0,1.92999994754791,0,0,0,126,741,1604,,1355,149,61
9/13/2021,6784,4.69000005722046,4.69000005722046,0,0.9200000166893,0.610000014305115,3.15000009536743,0,15,21,238,722,2145,,1355,497,61
