ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
8/30/2021,1270,170,0,0,0,2.39000010490417,0,0
8/31/2021,777,202,6,20,0,4.01999998092651,0.03999999910593,0.219999998807907
9/1/2021,666,69,0,0,0,0.620000004768372,0,0
9/2/2021,827,100,0,0,0,0.899999976158142,0,0
9/3/2021,549,262,21,7,0,1.94000005722046,0.159999996423721,0.319999992847443
9/4/2021,791,252,23,9,0,4.17999982833862,0.810000002384186,0.280000001192093
9/5/2021,795,162,14,0,0,2.24000000953674,0.059999998658895,0
9/6/2021,1004,136,0,0,0,1.62999999523163,0,0
9/7/2021,750,219,0,0,0,3.5699999332428,0,0
9/8/2021,814,169,0,0,0,2.75999999046326,0,0
9/9/2021,824,143,11,8,0,2.65000009536743,0.239999994635582,0.230000004172325
9/10/2021,350,195,0,0,0,2.45000004768372,0,0
9/11/2021,932,176,0,0,0,2.49000000953674,0,0
9/12/2021,741,126,0,0,0,1.92999994754791,0,0
9/13/2021,722,238,21,15,0,3.15000009536743,0.610000014305115,0.9200000166893
