ActivityDay,Calories
10/1/2021,1577
10/2/2021,1577
10/3/2021,1577
10/4/2021,1577
10/5/2021,1577
10/6/2021,1577
10/7/2021,1577
10/8/2021,1577
10/9/2021,1577
10/10/2021,1577
10/11/2021,1577
10/12/2021,1577
10/13/2021,2566
10/14/2021,2600
10/15/2021,2905
10/16/2021,2059
10/17/2021,2406
10/18/2021,2395
10/19/2021,2716
10/20/2021,2703
10/21/2021,3066
10/22/2021,2812
10/23/2021,2186
10/24/2021,2132
10/25/2021,2641
