Time,Value
7/1/2021 8:30:00 AM,70
7/1/2021 9:30:00 AM,70
7/1/2021 10:30:00 AM,70
7/1/2021 6:45:00 PM,70
7/1/2021 7:00:00 PM,80
7/1/2021 7:15:00 PM,82
7/1/2021 7:30:00 PM,79
7/1/2021 7:45:00 PM,85
7/1/2021 8:00:00 PM,85
7/1/2021 8:15:00 PM,84
7/1/2021 8:30:00 PM,84
7/1/2021 8:45:00 PM,86
7/1/2021 9:00:00 PM,81
7/1/2021 9:15:00 PM,81
7/1/2021 9:30:00 PM,79
7/1/2021 9:45:00 PM,70
7/1/2021 10:15:00 PM,70
7/1/2021 11:15:00 PM,70
7/1/2021 11:30:00 PM,70
7/2/2021 12:15:00 AM,70
7/2/2021 1:15:00 AM,70
7/2/2021 10:00:00 AM,81
7/2/2021 10:15:00 AM,73
7/2/2021 10:30:00 AM,74
7/2/2021 10:45:00 AM,86
7/2/2021 11:00:00 AM,83
7/2/2021 11:15:00 AM,77
7/2/2021 11:30:00 AM,84
7/2/2021 11:45:00 AM,82
7/2/2021 12:00:00 PM,82
7/2/2021 12:15:00 PM,74
7/2/2021 12:30:00 PM,75
7/2/2021 12:45:00 PM,72
7/2/2021 1:00:00 PM,78
7/2/2021 1:15:00 PM,82
7/2/2021 1:30:00 PM,78
7/2/2021 1:45:00 PM,80
7/2/2021 2:00:00 PM,79
7/2/2021 2:15:00 PM,80
7/2/2021 2:30:00 PM,73
7/2/2021 2:45:00 PM,87
7/2/2021 3:00:00 PM,88
7/2/2021 3:15:00 PM,100
7/2/2021 3:30:00 PM,94
7/2/2021 3:45:00 PM,90
7/2/2021 4:00:00 PM,106
7/2/2021 4:15:00 PM,92
7/2/2021 4:30:00 PM,95
7/2/2021 4:45:00 PM,98
7/2/2021 5:00:00 PM,95
7/2/2021 5:15:00 PM,98
7/2/2021 5:30:00 PM,88
7/2/2021 5:45:00 PM,83
7/2/2021 6:00:00 PM,87
7/2/2021 6:15:00 PM,87
7/2/2021 6:30:00 PM,87
7/2/2021 6:45:00 PM,91
7/2/2021 7:00:00 PM,90
7/2/2021 7:15:00 PM,83
7/2/2021 7:30:00 PM,82
7/2/2021 7:45:00 PM,92
7/2/2021 8:00:00 PM,94
7/2/2021 8:15:00 PM,89
7/2/2021 8:30:00 PM,86
7/2/2021 8:45:00 PM,82
7/2/2021 9:00:00 PM,82
7/2/2021 9:15:00 PM,86
7/2/2021 9:30:00 PM,88
7/2/2021 9:45:00 PM,88
7/2/2021 10:00:00 PM,88
7/2/2021 10:15:00 PM,91
7/2/2021 10:30:00 PM,84
7/2/2021 10:45:00 PM,92
7/2/2021 11:00:00 PM,90
7/2/2021 11:15:00 PM,86
7/2/2021 11:30:00 PM,75
7/2/2021 11:45:00 PM,75
7/3/2021 12:00:00 AM,84
7/3/2021 12:15:00 AM,76
7/3/2021 12:30:00 AM,79
7/3/2021 12:45:00 AM,67
7/3/2021 1:00:00 AM,66
7/3/2021 1:15:00 AM,71
7/3/2021 1:30:00 AM,75
7/3/2021 1:45:00 AM,79
7/3/2021 2:00:00 AM,74
7/3/2021 2:15:00 AM,79
7/3/2021 2:30:00 AM,80
7/3/2021 2:45:00 AM,81
7/3/2021 3:00:00 AM,84
7/3/2021 3:15:00 AM,86
7/3/2021 3:30:00 AM,84
7/3/2021 3:45:00 AM,82
7/3/2021 4:00:00 AM,83
7/3/2021 4:15:00 AM,81
7/3/2021 4:30:00 AM,75
7/3/2021 4:45:00 AM,77
7/3/2021 5:00:00 AM,78
7/3/2021 5:15:00 AM,80
7/3/2021 5:30:00 AM,81
7/3/2021 5:45:00 AM,79
7/3/2021 6:00:00 AM,75
7/3/2021 6:15:00 AM,72
7/3/2021 6:30:00 AM,74
7/3/2021 6:45:00 AM,76
7/3/2021 7:00:00 AM,76
7/3/2021 7:15:00 AM,76
7/3/2021 7:30:00 AM,70
7/3/2021 7:45:00 AM,72
7/3/2021 8:00:00 AM,70
7/3/2021 8:15:00 AM,70
7/3/2021 8:30:00 AM,74
7/3/2021 8:45:00 AM,76
7/3/2021 9:00:00 AM,74
7/3/2021 9:15:00 AM,74
7/3/2021 9:30:00 AM,66
7/3/2021 9:45:00 AM,64
7/3/2021 10:00:00 AM,63
7/3/2021 10:15:00 AM,69
7/3/2021 10:30:00 AM,94
7/3/2021 10:45:00 AM,77
7/3/2021 11:00:00 AM,68
7/3/2021 11:15:00 AM,67
7/3/2021 11:30:00 AM,64
7/3/2021 11:45:00 AM,80
7/3/2021 12:00:00 PM,86
7/3/2021 12:15:00 PM,75
7/3/2021 12:30:00 PM,78
7/3/2021 12:45:00 PM,75
7/3/2021 1:00:00 PM,75
7/3/2021 1:15:00 PM,74
7/3/2021 1:30:00 PM,71
7/3/2021 1:45:00 PM,76
7/3/2021 2:00:00 PM,92
7/3/2021 2:15:00 PM,84
7/3/2021 2:30:00 PM,77
7/3/2021 2:45:00 PM,78
7/3/2021 3:00:00 PM,77
7/3/2021 3:15:00 PM,77
7/3/2021 3:30:00 PM,78
7/3/2021 3:45:00 PM,76
7/3/2021 4:00:00 PM,74
7/3/2021 4:15:00 PM,75
7/3/2021 4:30:00 PM,77
7/3/2021 4:45:00 PM,78
7/3/2021 5:00:00 PM,77
7/3/2021 5:15:00 PM,76
7/3/2021 5:30:00 PM,75
7/3/2021 5:45:00 PM,77
7/3/2021 6:00:00 PM,90
7/3/2021 6:15:00 PM,90
7/3/2021 6:30:00 PM,87
7/3/2021 6:45:00 PM,91
7/3/2021 7:00:00 PM,95
7/3/2021 7:15:00 PM,102
7/3/2021 7:30:00 PM,78
