SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
7/3/2021 12:00:00 AM,1,481,522
7/4/2021 12:00:00 AM,1,408,437
7/5/2021 12:00:00 AM,1,161,190
7/6/2021 12:00:00 AM,1,614,682
7/7/2021 12:00:00 AM,1,380,431
7/8/2021 12:00:00 AM,1,379,406
7/9/2021 12:00:00 AM,1,643,672
7/10/2021 12:00:00 AM,1,315,332
7/11/2021 12:00:00 AM,1,548,576
7/12/2021 12:00:00 AM,1,487,505
7/13/2021 12:00:00 AM,1,408,445
7/14/2021 12:00:00 AM,1,418,439
7/15/2021 12:00:00 AM,1,383,419
