SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
1/1/2021 12:00:00 AM,1,428,453
1/2/2021 12:00:00 AM,1,381,411
1/3/2021 12:00:00 AM,1,412,443
1/4/2021 12:00:00 AM,1,517,550
1/5/2021 12:00:00 AM,2,360,388
1/6/2021 12:00:00 AM,1,161,167
1/8/2021 12:00:00 AM,1,326,364
1/9/2021 12:00:00 AM,1,386,399
1/10/2021 12:00:00 AM,1,328,361
1/11/2021 12:00:00 AM,1,64,64
1/12/2021 12:00:00 AM,2,400,425
1/13/2021 12:00:00 AM,1,65,75
1/14/2021 12:00:00 AM,1,430,456
