ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
12/21/2020,1440,0,0,0,0,0,0,0
12/22/2020,1057,139,54,190,0,1.55999994277954,1.79999995231628,11.960000038147
12/23/2020,445,173,25,226,0,2.75,1.04999995231628,14.3900003433228
12/24/2020,487,366,70,76,0,7.6100001335144,2.24000000953674,3.41000008583069
12/25/2020,539,349,19,35,0,6.69999980926514,0.629999995231628,1.50999999046326
12/26/2020,516,428,13,19,0,9.31999969482422,0.379999995231628,0.879999995231628
12/27/2020,689,150,52,37,0,2.6800000667572,1.85000002384186,2.19000005722046
12/28/2020,683,137,40,68,0,2.71000003814697,1.69000005722046,4.53000020980835
12/29/2020,561,406,48,59,0,8.44999980926514,1.76999998092651,3.40000009536743
12/30/2020,632,371,39,55,0,8.07999992370605,1.13999998569489,2.84999990463257
12/31/2020,382,157,73,232,0,2.60999989509583,2.21000003814697,9.38000011444092
1/1/2021,515,118,66,183,0,1.79999995231628,2.97000002861023,9.73999977111816
1/2/2021,500,140,21,184,0,1.64999997615814,0.629999995231628,9.3100004196167
1/3/2021,546,159,17,331,0,2.1800000667572,0.52999997138977,17.3600006103516
1/4/2021,662,330,20,30,0,6.32999992370605,0.409999996423721,1.17999994754791
