SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
12/23/2020 12:00:00 AM,1,535,569
12/24/2020 12:00:00 AM,1,383,406
12/25/2020 12:00:00 AM,1,383,425
12/26/2020 12:00:00 AM,1,417,464
12/27/2020 12:00:00 AM,1,439,467
12/28/2020 12:00:00 AM,1,473,512
12/29/2020 12:00:00 AM,1,339,366
12/30/2020 12:00:00 AM,1,325,343
12/31/2020 12:00:00 AM,1,566,591
1/1/2021 12:00:00 AM,1,419,485
1/2/2021 12:00:00 AM,2,630,673
1/3/2021 12:00:00 AM,1,358,387
1/4/2021 12:00:00 AM,1,375,398
