Time,Value
10/11/2021 4:15:00 PM,72
10/11/2021 4:30:00 PM,74
10/11/2021 4:45:00 PM,73
10/11/2021 5:00:00 PM,74
10/11/2021 5:15:00 PM,70
10/11/2021 5:30:00 PM,61
10/11/2021 5:45:00 PM,64
10/11/2021 6:00:00 PM,64
10/11/2021 6:15:00 PM,65
10/11/2021 6:30:00 PM,65
10/11/2021 6:45:00 PM,68
10/11/2021 7:00:00 PM,69
10/11/2021 7:15:00 PM,74
10/11/2021 7:30:00 PM,76
10/11/2021 7:45:00 PM,71
10/11/2021 8:00:00 PM,71
10/11/2021 8:15:00 PM,67
10/11/2021 8:30:00 PM,73
10/11/2021 8:45:00 PM,68
10/11/2021 9:00:00 PM,69
10/11/2021 9:15:00 PM,68
10/11/2021 9:30:00 PM,73
10/11/2021 9:45:00 PM,66
10/11/2021 10:00:00 PM,68
10/11/2021 10:15:00 PM,67
10/11/2021 10:30:00 PM,69
10/11/2021 10:45:00 PM,65
10/11/2021 11:00:00 PM,66
10/11/2021 11:15:00 PM,63
10/11/2021 11:30:00 PM,56
10/11/2021 11:45:00 PM,53
10/12/2021 12:00:00 AM,51
10/12/2021 12:15:00 AM,54
10/12/2021 12:30:00 AM,54
10/12/2021 12:45:00 AM,54
10/12/2021 1:00:00 AM,56
10/12/2021 1:15:00 AM,54
10/12/2021 1:30:00 AM,53
10/12/2021 1:45:00 AM,54
10/12/2021 2:00:00 AM,55
10/12/2021 2:15:00 AM,55
10/12/2021 2:30:00 AM,58
10/12/2021 2:45:00 AM,60
10/12/2021 3:00:00 AM,60
10/12/2021 3:15:00 AM,57
10/12/2021 3:30:00 AM,58
10/12/2021 3:45:00 AM,56
10/12/2021 4:00:00 AM,60
10/12/2021 4:15:00 AM,59
10/12/2021 4:30:00 AM,61
10/12/2021 4:45:00 AM,58
10/12/2021 5:00:00 AM,57
10/12/2021 5:15:00 AM,57
10/12/2021 5:30:00 AM,56
10/12/2021 5:45:00 AM,55
10/12/2021 6:00:00 AM,58
10/12/2021 6:15:00 AM,58
10/12/2021 6:30:00 AM,61
10/12/2021 6:45:00 AM,89
10/12/2021 7:00:00 AM,93
10/12/2021 7:15:00 AM,74
10/12/2021 7:30:00 AM,75
10/12/2021 7:45:00 AM,74
10/12/2021 8:00:00 AM,73
10/12/2021 8:15:00 AM,73
10/12/2021 8:30:00 AM,99
10/12/2021 8:45:00 AM,83
10/12/2021 9:00:00 AM,71
10/12/2021 9:15:00 AM,69
10/12/2021 9:30:00 AM,67
10/12/2021 9:45:00 AM,69
10/12/2021 10:00:00 AM,65
10/12/2021 10:15:00 AM,67
10/12/2021 10:30:00 AM,62
10/12/2021 10:45:00 AM,64
10/12/2021 11:00:00 AM,66
10/12/2021 11:15:00 AM,63
10/12/2021 11:30:00 AM,64
10/12/2021 11:45:00 AM,66
10/12/2021 12:00:00 PM,67
10/12/2021 12:15:00 PM,64
10/12/2021 12:30:00 PM,72
10/12/2021 12:45:00 PM,66
10/12/2021 1:00:00 PM,73
10/12/2021 1:15:00 PM,70
10/12/2021 1:30:00 PM,72
10/12/2021 1:45:00 PM,74
10/12/2021 2:00:00 PM,73
10/12/2021 2:15:00 PM,73
10/12/2021 2:30:00 PM,72
10/12/2021 2:45:00 PM,71
10/12/2021 3:00:00 PM,70
10/12/2021 3:15:00 PM,67
10/12/2021 3:30:00 PM,65
10/12/2021 3:45:00 PM,70
10/12/2021 4:00:00 PM,66
10/12/2021 4:15:00 PM,76
10/12/2021 4:30:00 PM,80
10/12/2021 4:45:00 PM,86
10/12/2021 5:00:00 PM,78
10/12/2021 5:15:00 PM,78
10/12/2021 5:30:00 PM,77
10/12/2021 5:45:00 PM,89
10/12/2021 6:00:00 PM,81
10/12/2021 6:15:00 PM,80
10/12/2021 6:30:00 PM,77
10/12/2021 6:45:00 PM,80
10/12/2021 7:00:00 PM,105
10/12/2021 7:15:00 PM,96
10/12/2021 7:30:00 PM,91
10/12/2021 7:45:00 PM,84
10/12/2021 8:00:00 PM,86
10/12/2021 8:15:00 PM,84
10/12/2021 8:30:00 PM,85
10/12/2021 8:45:00 PM,84
10/12/2021 9:00:00 PM,85
10/12/2021 9:15:00 PM,79
10/12/2021 9:30:00 PM,83
10/12/2021 9:45:00 PM,83
10/12/2021 10:00:00 PM,77
10/12/2021 10:15:00 PM,75
10/12/2021 10:30:00 PM,81
10/12/2021 10:45:00 PM,73
10/12/2021 11:00:00 PM,72
10/12/2021 11:15:00 PM,87
10/12/2021 11:30:00 PM,88
10/12/2021 11:45:00 PM,80
10/13/2021 12:00:00 AM,83
10/13/2021 12:15:00 AM,84
10/13/2021 12:30:00 AM,69
10/13/2021 12:45:00 AM,64
10/13/2021 1:00:00 AM,78
10/13/2021 1:15:00 AM,83
10/13/2021 1:30:00 AM,87
10/13/2021 1:45:00 AM,80
10/13/2021 2:00:00 AM,82
10/13/2021 2:15:00 AM,79
10/13/2021 2:30:00 AM,79
10/13/2021 2:45:00 AM,76
10/13/2021 3:00:00 AM,68
10/13/2021 3:15:00 AM,67
10/13/2021 3:30:00 AM,68
10/13/2021 3:45:00 AM,60
10/13/2021 4:00:00 AM,61
10/13/2021 4:15:00 AM,57
10/13/2021 4:30:00 AM,56
10/13/2021 4:45:00 AM,54
10/13/2021 5:00:00 AM,59
10/13/2021 5:15:00 AM,73
10/13/2021 5:30:00 AM,80
10/13/2021 5:45:00 AM,79
10/13/2021 6:00:00 AM,76
10/13/2021 6:15:00 AM,72
10/13/2021 6:30:00 AM,71
10/13/2021 6:45:00 AM,69
10/13/2021 7:00:00 AM,72
10/13/2021 7:15:00 AM,81
10/13/2021 7:30:00 AM,84
10/13/2021 7:45:00 AM,87
10/13/2021 8:00:00 AM,88
10/13/2021 8:15:00 AM,95
10/13/2021 8:30:00 AM,97
10/13/2021 8:45:00 AM,90
10/13/2021 9:00:00 AM,77
10/13/2021 9:15:00 AM,73
10/13/2021 9:30:00 AM,68
10/13/2021 9:45:00 AM,67
10/13/2021 10:00:00 AM,66
10/13/2021 10:15:00 AM,67
10/13/2021 10:30:00 AM,67
10/13/2021 10:45:00 AM,69
10/13/2021 11:00:00 AM,58
10/13/2021 11:15:00 AM,54
10/13/2021 11:30:00 AM,53
10/13/2021 11:45:00 AM,53
10/13/2021 12:00:00 PM,58
10/13/2021 12:15:00 PM,54
10/13/2021 12:30:00 PM,52
10/13/2021 12:45:00 PM,50
10/13/2021 1:00:00 PM,51
10/13/2021 1:15:00 PM,53
10/13/2021 1:30:00 PM,53
10/13/2021 1:45:00 PM,54
10/13/2021 2:00:00 PM,57
10/13/2021 2:15:00 PM,54
10/13/2021 2:30:00 PM,55
10/13/2021 2:45:00 PM,61
10/13/2021 3:00:00 PM,61
10/13/2021 3:15:00 PM,67
10/13/2021 3:30:00 PM,73
10/13/2021 3:45:00 PM,77
10/13/2021 4:00:00 PM,75
10/13/2021 4:15:00 PM,90
10/13/2021 4:30:00 PM,86
10/13/2021 4:45:00 PM,88
10/13/2021 5:00:00 PM,98
10/13/2021 5:15:00 PM,92
10/13/2021 5:30:00 PM,103
10/13/2021 5:45:00 PM,110
10/13/2021 6:00:00 PM,85
10/13/2021 6:15:00 PM,83
10/13/2021 6:30:00 PM,92
10/13/2021 6:45:00 PM,74
10/13/2021 7:00:00 PM,86
10/13/2021 7:15:00 PM,87
10/13/2021 7:30:00 PM,95
10/13/2021 7:45:00 PM,83
10/13/2021 8:00:00 PM,82
10/13/2021 8:15:00 PM,75
10/13/2021 8:30:00 PM,71
10/13/2021 8:45:00 PM,72
10/13/2021 9:00:00 PM,87
10/13/2021 9:15:00 PM,91
10/13/2021 9:30:00 PM,74
10/13/2021 9:45:00 PM,85
10/13/2021 10:00:00 PM,87
10/13/2021 10:15:00 PM,70
10/13/2021 10:30:00 PM,68
10/13/2021 10:45:00 PM,65
10/13/2021 11:00:00 PM,64
10/13/2021 11:15:00 PM,56
10/13/2021 11:30:00 PM,56
10/13/2021 11:45:00 PM,56
10/14/2021 12:00:00 AM,54
10/14/2021 12:15:00 AM,58
10/14/2021 12:30:00 AM,58
10/14/2021 12:45:00 AM,57
10/14/2021 1:00:00 AM,55
10/14/2021 1:15:00 AM,55
10/14/2021 1:30:00 AM,55
10/14/2021 1:45:00 AM,53
10/14/2021 2:00:00 AM,55
10/14/2021 2:15:00 AM,60
10/14/2021 2:30:00 AM,58
10/14/2021 2:45:00 AM,55
10/14/2021 3:00:00 AM,51
10/14/2021 3:15:00 AM,51
10/14/2021 3:30:00 AM,51
10/14/2021 3:45:00 AM,53
10/14/2021 4:00:00 AM,54
10/14/2021 4:15:00 AM,54
