SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
12/29/2020 12:00:00 AM,1,411,437
12/30/2020 12:00:00 AM,2,662,724
12/31/2020 12:00:00 AM,1,190,191
1/1/2021 12:00:00 AM,1,494,524
1/2/2021 12:00:00 AM,1,390,417
1/3/2021 12:00:00 AM,1,362,375
1/4/2021 12:00:00 AM,1,427,466
1/5/2021 12:00:00 AM,2,459,473
1/6/2021 12:00:00 AM,1,339,357
1/7/2021 12:00:00 AM,1,359,383
1/8/2021 12:00:00 AM,1,471,499
1/9/2021 12:00:00 AM,2,546,590
1/10/2021 12:00:00 AM,2,558,597
