SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
2/16/2021 12:00:00 AM,1,536,582
2/17/2021 12:00:00 AM,1,426,511
2/18/2021 12:00:00 AM,1,439,472
2/19/2021 12:00:00 AM,1,449,474
2/20/2021 12:00:00 AM,1,490,509
2/21/2021 12:00:00 AM,1,379,415
2/22/2021 12:00:00 AM,1,501,522
2/23/2021 12:00:00 AM,1,453,478
2/24/2021 12:00:00 AM,1,399,456
2/25/2021 12:00:00 AM,1,354,416
2/26/2021 12:00:00 AM,1,488,534
