ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
6/26/2021,12916,8.80000019073486,8.80000019073486,0,0.129999995231628,0.230000004172325,8.40999984741211,0,4,16,536,561,2946,,1481,1005,68
6/27/2021,12109,8.26000022888184,8.26000022888184,0,0.059999998658895,0.230000004172325,7.94000005722046,0,1,9,489,348,2823,,1481,919,68
6/28/2021,9233,6.26999998092651,6.26999998092651,0,0.029999999329448,0.259999990463257,5.96000003814697,0,2,8,328,817,2419,,1481,659,69
6/29/2021,7193,4.90999984741211,4.90999984741211,0.349999994039536,0.050000000745058,0.620000004768372,4.09999990463257,0.109999999403954,4,29,270,320,2397,,1481,642,69
6/30/2021,13302,9.06999969482422,9.06999969482422,0,0.189999997615814,0.200000002980232,8.64999961853027,0,3,9,523,554,2978,,1481,1055,69
7/1/2021,8784,5.98999977111816,5.98999977111816,0,0,0,5.98000001907349,0,0,0,316,842,2299,,1481,556,69
7/2/2021,7275,4.96000003814697,4.96000003814697,0,0,0.349999994039536,4.59999990463257,0,0,6,248,471,2177,,1481,457,72
7/3/2021,7827,5.34000015258789,5.34000015258789,0,0.019999999552965,0.129999995231628,5.17000007629395,0,1,9,347,316,2503,,1481,749,71
7/4/2021,14856,10.0900001525879,10.0900001525879,0.275000005960464,0.25,0.889999985694885,8.78999996185303,0.129999995231628,15,35,517,436,3214,,1481,1244,71
7/5/2021,6893,4.69999980926514,4.69999980926514,0,0.009999999776483,0.600000023841858,4.07999992370605,0,1,28,244,1167,2287,,1481,562,
7/6/2021,4629,3.16000008583069,3.16000008583069,0,0,0,3.15000009536743,0,0,0,242,651,2015,,1481,310,73
7/7/2021,5745,3.92000007629395,3.92000007629395,0,0.03999999910593,0.52999997138977,3.33999991416931,0,1,14,216,681,2054,,1481,368,72
7/8/2021,6521,4.44999980926514,4.44999980926514,0,0.119999997317791,0.6700000166893,3.64000010490417,0,9,38,287,439,2460,,1481,699,70
7/9/2021,13633,9.30000019073486,9.30000019073486,0.675000011920929,0.52999997138977,1.71000003814697,6.65999984741211,0.379999995231628,18,89,488,845,3487,,1481,1508,
7/10/2021,10609,7.23999977111816,7.23999977111816,0,0.709999978542328,2.03999996185303,4.48000001907349,0,17,93,320,1010,2862,,1481,996,70
