ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
4/10/2021,5001,3.30999994277954,3.30999994277954,0,0,0,3.20000004768372,0,0,0,183,1257,1893,,1393,287,73
4/11/2021,6100,4.03000020980835,4.03000020980835,0.600000023841858,0.03999999910593,0.300000011920929,3.40000009536743,0.280000001192093,4,9,242,604,2082,,1393,411,68
4/12/2021,6266,4.1399998664856,4.1399998664856,0.174999997019768,0,0,3.96000003814697,0.170000001788139,0,0,342,670,2214,,1393,465,68
4/13/2021,7756,5.13000011444092,5.13000011444092,0.449999988079071,0.140000000596046,0.550000011920929,4.32000017166138,0.100000001490116,5,19,269,530,2209,,1393,524,67
4/14/2021,12506,8.72000026702881,8.72000026702881,0.449999988079071,4.84999990463257,1.10000002384186,2.59999990463257,0.159999996423721,60,31,210,595,2534,,1393,833,69
4/15/2021,6179,4.03999996185303,4.03999996185303,0,0.270000010728836,0.439999997615814,3.3199999332428,0,30,21,224,494,2256,,1393,597,72
4/16/2021,4715,3.11999988555908,3.11999988555908,0,0,0,3.09999990463257,0,0,0,271,680,2018,,1393,350,72
4/17/2021,7040,4.65999984741211,4.65999984741211,0.474999994039536,0.050000000745058,0.079999998211861,4.34000015258789,0.180000007152557,2,6,345,454,2248,,1393,515,71
4/18/2021,4352,2.88000011444092,2.88000011444092,0.224999994039536,0.009999999776483,0.340000003576279,2.46000003814697,0.050000000745058,1,11,213,601,1994,,1393,353,72
4/19/2021,11577,8.15999984741211,8.15999984741211,0.5,3.76999998092651,0.050000000745058,4.01000022888184,0.319999992847443,39,3,321,613,2525,,1393,717,73
4/20/2021,8710,6.23000001907349,6.23000001907349,0,3.88000011444092,0.379999995231628,1.95000004768372,0,42,23,168,727,2150,,1393,541,74
4/21/2021,2333,1.53999996185303,1.53999996185303,0,0,0,1.53999996185303,0,0,0,141,821,1687,,1393,164,76
4/22/2021,5561,3.6800000667572,3.6800000667572,0,0,0,3.66000008583069,0,0,0,322,668,2102,,1393,399,74
4/23/2021,4748,3.14000010490417,3.14000010490417,0,0,0,3.11999988555908,0,0,0,305,738,2038,,1393,360,72
4/24/2021,8233,5.38000011444092,5.38000011444092,0,0,0,5.3600001335144,0,0,0,296,488,2111,,1393,473,70
