ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
4/10/2021,1257,183,0,0,0,3.20000004768372,0,0
4/11/2021,604,242,9,4,0.280000001192093,3.40000009536743,0.300000011920929,0.03999999910593
4/12/2021,670,342,0,0,0.170000001788139,3.96000003814697,0,0
4/13/2021,530,269,19,5,0.100000001490116,4.32000017166138,0.550000011920929,0.140000000596046
4/14/2021,595,210,31,60,0.159999996423721,2.59999990463257,1.10000002384186,4.84999990463257
4/15/2021,494,224,21,30,0,3.3199999332428,0.439999997615814,0.270000010728836
4/16/2021,680,271,0,0,0,3.09999990463257,0,0
4/17/2021,454,345,6,2,0.180000007152557,4.34000015258789,0.079999998211861,0.050000000745058
4/18/2021,601,213,11,1,0.050000000745058,2.46000003814697,0.340000003576279,0.009999999776483
4/19/2021,613,321,3,39,0.319999992847443,4.01000022888184,0.050000000745058,3.76999998092651
4/20/2021,727,168,23,42,0,1.95000004768372,0.379999995231628,3.88000011444092
4/21/2021,821,141,0,0,0,1.53999996185303,0,0
4/22/2021,668,322,0,0,0,3.66000008583069,0,0
4/23/2021,738,305,0,0,0,3.11999988555908,0,0
4/24/2021,488,296,0,0,0,5.3600001335144,0,0
