ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
3/23/2021,3440,2.33999991416931,2.33999991416931,0,0.129999995231628,0.170000001788139,2.01999998092651,0,10,23,249,616,2275,,1460,495,62
3/24/2021,11440,7.78000020980835,7.78000020980835,0,0.009999999776483,0.029999999329448,7.71000003814697,0,3,9,460,542,2691,,1460,770,63
3/25/2021,10945,7.44000005722046,7.44000005722046,0,0,0.52999997138977,6.8899998664856,0,0,15,387,478,2615,,1460,777,64
3/26/2021,13455,9.14999961853027,9.14999961853027,0,1.37000000476837,4.78999996185303,2.97000002861023,0,22,111,223,531,2668,,1460,866,63
3/27/2021,8375,5.69000005722046,5.69000005722046,0,0.370000004768372,0.270000010728836,5.03000020980835,0,5,5,361,617,2318,,1460,535,62
3/28/2021,9525,6.46999979019165,6.46999979019165,0,0.140000000596046,0.310000002384186,5.98999977111816,0,2,17,406,564,2545,,1460,660,61
3/29/2021,8967,6.03999996185303,6.03999996185303,0,0.9200000166893,0.959999978542328,4.1399998664856,0,14,25,241,535,2302,,1460,551,61
3/30/2021,12343,8.34000015258789,8.34000015258789,0,3.09999990463257,1.69000005722046,3.53999996185303,0,64,72,222,534,2751,,1460,973,63
3/31/2021,11219,7.63000011444092,7.63000011444092,0,0.28999999165535,0.239999994635582,7.07000017166138,0,4,12,437,491,2778,,1460,860,63
4/1/2021,11757,7.98999977111816,7.98999977111816,0,2.36999988555908,1.57000005245209,4.03000020980835,0,33,33,291,683,2450,,1460,670,64
4/2/2021,12303,8.35999965667725,8.35999965667725,0.449999988079071,0.639999985694885,1.51999998092651,5.90000009536743,0.280000001192093,13,62,360,440,2761,,1460,870,63
4/3/2021,12177,8.27999973297119,8.27999973297119,0,0,0,8.25,0,0,0,527,555,2695,,1460,753,63
4/4/2021,11638,7.84999990463257,7.84999990463257,0,0,0,7.82999992370605,0,0,0,446,453,2568,,1460,701,64
4/5/2021,12994,8.77000045776367,8.77000045776367,0,0.639999985694885,0.839999973773956,7.26000022888184,0,10,24,358,619,2623,,1460,789,63
4/6/2021,87,0.059999998658895,0.059999998658895,0,0,0,0.059999998658895,0,0,0,9,49,527,,508,8,62
